Radio ID*,Radio Serial Number,Radio User Alias+,Security Group+,Radio Capability Profile+,Radio Site Access Profile+,Primary Talkgroup,Voice Enabled,Interconnect Enabled,Emergency Alarm Comments,Secure Communication Mode,Data Capability,Direct Dial Number,Secure Land to Mobile Start Mode,Interconnect Subsystem,Radio User Interconnect Profile,Interconnect Secure Key Reference,IP Address Assignment,IP Address,Generate ICMP Message,Source Address Checking,Ready Timer (sec),Data Agency Group,Data Steering Profile,Access Point Name,Notes,Date Modified,Trunking Subscriber Type
4800018,426CNP0266,SCPW 19,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800017,426CNP0265,SCPW 18,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800016,426CNP0264,SCPW 17,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800015,426CNP0263,SCPW 16,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800014,426CNP0262,SCPW 15,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800013,426CNP0261,SCPW 14,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800012,426CNP0260,SCPW 13,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800011,426CNP0259,SCPW 12,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800010,426CNP0258,SCPW 11,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800057,652CNM0077,SCPW 10-00,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:47",IVD Radio
4800009,426CNP0257,SCPW 10,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800008,426CNP0248,SCPW 1,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:45",IVD Radio
4800069,652CNM0092,SCPW 087P,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:47",IVD Radio
4800051,652CNM0070,SCPW 08-33,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:46",IVD Radio
4800046,652CNM0065,SCPW 04-42,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:46",IVD Radio
4800058,652CNM0078,SCPW 018MC04,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:47",IVD Radio
4800085,652CNM0110,SCPW 013P,1,800,800,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:48",IVD Radio
4812025,527CPX3530,SCFEMS unknown,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-09-2018, 10:18:42",IVD Radio
4818118,481CNP4273,SCFEMS SPARE1,1,812,812,1114,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:24",IVD Radio
4812091,527CNP2028,SCFEMS 513 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812073,527CNP2135,SCFEMS 512,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812112,527CNP2040,SCFEMS 505 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:12",IVD Radio
4812076,527CNM0660,SCFEMS 429 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812080,527cnp2134,SCFEMS 333M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812113,527CNP2034,SCFEMS 332 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:12",IVD Radio
4812114,527CRK1842,SCFEMS 247 M,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:12",IVD Radio
4806004,426CPH0733,SCDOH 4,1,806,806,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:51",IVD Radio
4806003,426CPH0732,SCDOH 3,1,806,806,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:51",IVD Radio
4806002,426CPH0731,SCDOH 2,1,806,806,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:51",IVD Radio
4806001,426CPH0730,SCDOH 1,1,806,806,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:51",IVD Radio
4808008,111XXX1118,SCARC TEMP 8,1,808,808,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:51",IVD Radio
4808010,426CNP0285,SCARC BASE,1,808,808,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:51",IVD Radio
4808007,652CNM0155,SCARC 7,1,808,808,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:45:25",IVD Radio
4808005,652CNM0154,SCARC 5,1,808,808,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:46:40",IVD Radio
4808006,652CNM0150,SCARC 37,1,808,808,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:51",IVD Radio
4808001,652CNM0156,SCARC 34,1,808,808,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:46:51",IVD Radio
4808004,652CNM0152,SCARC 3,1,808,808,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:46:15",IVD Radio
4808003,652CNM0151,SCARC 2,1,808,808,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:44:23",IVD Radio
4808002,652CNM0153,SCARC 1,1,808,808,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-14-2016, 08:44:00",IVD Radio
4812083,481CNP3895,SC LOGISTIC 3,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:11",IVD Radio
4812049,481CNP3873,SC LOGISTIC 1,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Apr-09-2016, 23:47:10",IVD Radio
4812026,481CNP3903,SC BC4,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Sep-09-2017, 21:35:48",IVD Radio
4812006,481CNP3900,SC BC3,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Sep-09-2017, 21:34:27",IVD Radio
4812005,481CNP3905,SC BC2,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Sep-09-2017, 21:35:08",IVD Radio
4812022,481CNP3813,SC BC1,1,812,812,,Yes,No,,Both,No Data Service,,Clear,,1,1,Dynamic,0.0.0.0,On,On,10,,,,,"Sep-09-2017, 21:33:50",IVD Radio
4809146,837CTM1018,SB-WWMH-20,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:40",IVD Radio
4809145,837CTM1017,SB-WWMH-19,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:40",IVD Radio
4809066,837CTM0938,SB-WWMH-18,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:37",IVD Radio
4809060,837CTM0932,SB-WWMH-17,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:37",IVD Radio
4809059,837CTM0931,SB-WWMH-16,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:37",IVD Radio
4809055,837CTM0927,SB-WWMH-15,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:37",IVD Radio
4809054,837CTM0926,SB-WWMH-14,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809053,837CTM0925,SB-WWMH-13,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809051,837CTM0923,SB-WWMH-12,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809050,837CTM0922,SB-WWMH-11,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809049,837CTM0921,SB-WWMH-10,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809048,837CTM0920,SB-WWMH-09,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809044,837CTM0916,SB-WWMH-08,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809035,837CTM0907,SB-WWMH-07,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809029,837CTM0901,SB-WWMH-06,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809028,837CTM0900,SB-WWMH-05,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809027,837CTM0899,SB-WWMH-04,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809017,837CTM0889,SB-WWMH-03,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809013,837CTM0885,SB-WWMH-02,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809012,837CTM0884,SB-WWMH-01,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809052,837CTM0924,SB-WWE-20,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809043,837CTM0915,SB-WWE-19,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809042,837CTM0914,SB-WWE-18,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809040,837CTM0912,SB-WWE-17,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809036,837CTM0908,SB-WWE-16,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809033,837CTM0905,SB-WWE-15,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809031,837CTM0903,SB-WWE-14,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809024,837CTM0896,SB-WWE-13,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809020,837CTM0892,SB-WWE-12,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809019,837CTM0891,SB-WWE-11,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809018,837CTM0890,SB-WWE-10,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809014,837CTM0886,SB-WWE-09,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809011,837CTM0883,SB-WWE-08,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809009,837CTM0881,SB-WWE-07,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809007,837CTM0879,SB-WWE-06,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809006,837CTM0878,SB-WWE-05,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:34",IVD Radio
4809005,837CTM0877,SB-WWE-04,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:34",IVD Radio
4809004,837CTM0876,SB-WWE-03,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:34",IVD Radio
4809003,837CTM0875,SB-WWE-02,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:34",IVD Radio
4809002,837CTM0874,SB-WWE-01,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:34",IVD Radio
4809159,837CTM1031,SB-WE-16,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:41",IVD Radio
4809092,837CTM0964,SB-WE-15,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:38",IVD Radio
4809091,837CTM0963,SB-WE-14,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:38",IVD Radio
4809083,837CTM0955,SB-WE-13,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:38",IVD Radio
4809081,837CTM0953,SB-WE-12,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:38",IVD Radio
4809073,837CTM0945,SB-WE-11,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:37",IVD Radio
4809070,837CTM0942,SB-WE-10,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:37",IVD Radio
4809056,837CTM0928,SB-WE-09,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:37",IVD Radio
4809046,837CTM0918,SB-WE-08,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:36",IVD Radio
4809026,837CTM0898,SB-WE-07,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809025,837CTM0897,SB-WE-06,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809022,837CTM0894,SB-WE-05,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809021,837CTM0893,SB-WE-04,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809015,837CTM0887,SB-WE-03,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809010,837CTM0882,SB-WE-02,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:35",IVD Radio
4809001,837CTM0873,SB-WE-01,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:34",IVD Radio
4809253,466CTM0241,SB-VEH-9905,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809242,466CTM0229,SB-VEH-9805,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809205,466CTM0192,SB-VEH-97,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:43",IVD Radio
4809249,466CTM0237,SB-VEH-96,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809265,466CTM0253,SB-VEH-94,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:46",IVD Radio
4809227,466CTM0214,SB-VEH-93,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:44",IVD Radio
4809204,466CTM0191,SB-VEH-91,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:43",IVD Radio
4809230,466CTM0217,SB-VEH-90,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:44",IVD Radio
4809228,466CTM0215,SB-VEH-89,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:44",IVD Radio
4809197,466CTM0184,SB-VEH-88,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:43",IVD Radio
4809263,466CTM0251,SB-VEH-87,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809260,466CTM0248,SB-VEH-86,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809208,466CTM0195,SB-VEH-84,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:43",IVD Radio
4809246,466CTM0233,SB-VEH-83,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809252,466CTM0240,SB-VEH-82,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809240,466CTM0227,SB-VEH-81,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809220,466CTM0207,SB-VEH-80,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:44",IVD Radio
4809243,466CTM0230,SB-VEH-7802,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809235,466CTM0222,SB-VEH-77/77027,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:44",IVD Radio
4809259,466CTM0247,SB-VEH-7617,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809190,466CTM0177,SB-VEH-76,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:42",IVD Radio
4809203,466CTM0190,SB-VEH-7517,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:43",IVD Radio
4809256,466CTM0244,SB-VEH-75,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809274,466CTM0262,SB-VEH-7417,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:46",IVD Radio
4809257,466CTM0245,SB-VEH-7317,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809262,466CTM0250,SB-VEH-7217,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809209,466CTM0196,SB-VEH-7118,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:43",IVD Radio
4809277,466CTM0265,SB-VEH-7016,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Oct-11-2017, 17:22:44",IVD Radio
4809255,466CTM0243,SB-VEH-6916,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
4809268,466CTM0256,SB-VEH-6816,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:46",IVD Radio
4809188,466CTM0175,SB-VEH-6715,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:42",IVD Radio
4809223,466CTM0210,SB-VEH-6615,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:44",IVD Radio
4809217,466CTM0204,SB-VEH-6515,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:44",IVD Radio
4809272,466CTM0260,SB-VEH-6415,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:46",IVD Radio
4809258,466CTM0246,SB-VEH-6315,1,809,809,1214,Yes,No,,Both,No Data Service,,Clear,,,,Dynamic,0.0.0.0,On,On,10,,,,,"Aug-28-2017, 16:40:45",IVD Radio
